image_index,label,mineral,format,file_size,mode,image_width,image_height,brightness,contrast,aspect_ratio
2219,1,Miargyrite,JPEG,188571.0,RGB,1024.0,768.0,0.3231987847222222,0.2233254100016,1.3333333333333333
2220,1,Miargyrite,JPEG,209661.0,RGB,1024.0,768.0,0.4067200006223191,0.2170462885069918,1.3333333333333333
2221,1,Miargyrite,JPEG,230825.0,RGB,1024.0,768.0,0.2939704695558237,0.1683941759235578,1.3333333333333333
2222,1,Miargyrite,JPEG,174775.0,RGB,1024.0,768.0,0.4002156824847451,0.1907858748577027,1.3333333333333333
2223,1,Miargyrite,JPEG,169540.0,RGB,1024.0,768.0,0.4725737428353502,0.2029035872903727,1.3333333333333333
2224,1,Miargyrite,JPEG,207849.0,RGB,1024.0,768.0,0.3692385405496834,0.2003604637669153,1.3333333333333333
2225,1,Miargyrite,JPEG,167412.0,RGB,1024.0,768.0,0.4305330363753575,0.2542280611346423,1.3333333333333333
2226,1,Miargyrite,JPEG,195466.0,RGB,1024.0,768.0,0.4242858687257454,0.2153192958597114,1.3333333333333333
2227,1,Miargyrite,JPEG,236443.0,RGB,1024.0,768.0,0.3983566782832925,0.1738279835476337,1.3333333333333333
2228,1,Miargyrite,JPEG,215768.0,RGB,1024.0,768.0,0.4039495530471302,0.1662233079700522,1.3333333333333333
2229,1,Acanthite,JPEG,413529.0,RGB,883.0,768.0,0.518348668152614,0.2472676836638581,1.1497395833333333
2230,1,Silver,JPEG,141938.0,RGB,800.0,534.0,0.5608339759124625,0.3906308370863498,1.49812734082397
2231,1,Silver,JPEG,125195.0,RGB,569.0,800.0,0.1524952531100313,0.2316797985498879,0.71125
2232,1,Chlorargyrite,JPEG,127555.0,RGB,1024.0,768.0,0.4050311817842369,0.2050728432760912,1.3333333333333333
2234,1,Silver,JPEG,94879.0,RGB,416.0,360.0,0.1704064804340539,0.2663189482413607,1.1555555555555554
2235,1,Silver,JPEG,65609.0,RGB,491.0,432.0,0.1677260958694408,0.2799005261599106,1.1365740740740742
2236,1,Silver,JPEG,169769.0,RGB,800.0,534.0,0.2630571252845708,0.2707820555785437,1.49812734082397
2237,1,Silver,JPEG,168369.0,RGB,800.0,534.0,0.3043247227730044,0.2487683311486523,1.49812734082397
2238,1,Proustite,JPEG,628777.0,RGB,1024.0,672.0,0.4531264475191116,0.2581946975614346,1.5238095238095235
2239,1,Proustite,JPEG,543615.0,RGB,1024.0,658.0,0.4089435757680732,0.2664337623910333,1.5562310030395137
2240,1,Silver,JPEG,153824.0,RGB,800.0,534.0,0.5047301259455094,0.2394490853124136,1.49812734082397
2241,1,Stephanite,JPEG,478510.0,RGB,800.0,708.0,0.5178149786750857,0.2331775065901837,1.1299435028248588
2242,1,Silver,JPEG,316295.0,RGB,1024.0,768.0,0.5448332543466606,0.1920104155116219,1.3333333333333333
2243,1,Chlorargyrite,JPEG,117801.0,RGB,1024.0,768.0,0.4049093308791618,0.2381044001491455,1.3333333333333333
2244,1,Silver,JPEG,24477.0,RGB,700.0,524.0,0.5647546774434965,0.1186430875588485,1.3358778625954195
2245,1,Silver,JPEG,452667.0,RGB,788.0,1024.0,0.1311788208700358,0.2187027935555436,0.76953125
2246,1,Silver,JPEG,635667.0,RGB,823.0,1024.0,0.178820140886701,0.2532326316732941,0.8037109375
2247,1,Proustite,JPEG,65533.0,RGB,551.0,700.0,0.4602122751096807,0.2576397217105456,0.7871428571428571
2248,1,Silver,JPEG,50957.0,RGB,600.0,446.0,0.6083010199595532,0.1756078439539256,1.345291479820628
2249,1,Silver,JPEG,51071.0,RGB,650.0,415.0,0.5732464700430681,0.1738449922442612,1.5662650602409638
2252,1,Silver,JPEG,78272.0,RGB,501.0,432.0,0.1967671229798935,0.2776471529405551,1.1597222222222223
2253,1,Silver,JPEG,85761.0,RGB,900.0,600.0,0.2026888307915758,0.2531379973196479,1.5
2254,1,Proustite,JPEG,88550.0,RGB,768.0,1024.0,0.3420843186721303,0.1908037445587678,0.75
2255,1,Proustite,JPEG,90769.0,RGB,1024.0,768.0,0.4275247661116855,0.189405223259198,1.3333333333333333
2256,1,Silver,JPEG,477155.0,RGB,800.0,647.0,0.3125642103827621,0.243682624600364,1.2364760432766615
2257,1,Proustite,JPEG,202373.0,RGB,1000.0,800.0,0.3098743137254902,0.2166358590571094,1.25
2258,1,Silver,JPEG,322389.0,RGB,1024.0,748.0,0.5957820835135524,0.2626668665121099,1.3689839572192513
2259,1,Silver,JPEG,552765.0,RGB,1024.0,748.0,0.5458018410614581,0.2323544986561713,1.3689839572192513
2260,1,Acanthite,JPEG,51484.0,RGB,433.0,650.0,0.5685113296340031,0.174309999561634,0.6661538461538462
2261,1,Acanthite,JPEG,68449.0,RGB,627.0,650.0,0.5316643741535382,0.171955332623948,0.9646153846153848
2263,1,Chlorargyrite,JPEG,277173.0,RGB,620.0,413.0,0.3645135867359519,0.1558495692561756,1.5012106537530263
2264,1,Chlorargyrite,JPEG,190441.0,RGB,620.0,413.0,0.2516107897505639,0.2595636322091975,1.5012106537530263
2265,1,Pyrargyrite,JPEG,52046.0,RGB,464.0,487.0,0.5269846120845847,0.1587982390952166,0.9527720739219712
2266,1,Chlorargyrite,JPEG,149616.0,RGB,1024.0,681.0,0.693654894042786,0.32927302101816,1.5036710719530102
2267,1,Chlorargyrite,JPEG,272865.0,RGB,1024.0,981.0,0.6326864960911731,0.3374640661622568,1.0438328236493375
2268,1,Silver,JPEG,93515.0,RGB,600.0,546.0,0.692680516651105,0.3031734064872621,1.098901098901099
2269,1,Silver,JPEG,38819.0,RGB,360.0,400.0,0.5771533496732025,0.2544253496346633,0.9
2270,1,Proustite,JPEG,69832.0,RGB,474.0,649.0,0.4723482282981002,0.2136969300177539,0.7303543913713405
2271,1,Proustite,JPEG,76696.0,RGB,586.0,650.0,0.5126077762162884,0.2146203985354377,0.9015384615384616
2272,1,Proustite,JPEG,75913.0,RGB,523.0,649.0,0.5048661073965659,0.2198878805967631,0.8058551617873652
2273,1,Acanthite,JPEG,176585.0,RGB,440.0,620.0,0.7492993214881262,0.3562605833481245,0.7096774193548387
2274,1,Acanthite,JPEG,273485.0,RGB,521.0,620.0,0.621098311159025,0.3475304211008208,0.8403225806451613
2275,1,Silver,JPEG,22413.0,RGB,600.0,445.0,0.906132863332599,0.18855424656762,1.348314606741573
2276,1,Acanthite,JPEG,89179.0,RGB,1024.0,768.0,0.816431805978414,0.2576890522534441,1.3333333333333333
2279,1,Silver,JPEG,79947.0,RGB,752.0,565.0,0.2595824518849151,0.2220273950414122,1.3309734513274336
2280,1,Silver,JPEG,66016.0,RGB,479.0,432.0,0.8401660594648438,0.2720420709093734,1.1087962962962965
2281,1,Silver,JPEG,60296.0,RGB,494.0,432.0,0.8433849255701681,0.2855823135006744,1.1435185185185186
2283,1,Proustite,JPEG,52537.0,RGB,1024.0,768.0,0.8540946760987925,0.2253725424559707,1.3333333333333333
2284,1,Acanthite,JPEG,103957.0,RGB,600.0,800.0,0.3936848366013072,0.3845439515328489,0.75
2285,1,Acanthite,JPEG,114439.0,RGB,800.0,600.0,0.3368823447712418,0.3773372197980116,1.3333333333333333
2286,1,Acanthite,JPEG,112486.0,RGB,800.0,600.0,0.2723846078431372,0.3309676468280091,1.3333333333333333
2288,1,Silver,JPEG,434616.0,RGB,1024.0,730.0,0.0834198783323261,0.1642299532087681,1.4027397260273973
2295,1,Silver,JPEG,167105.0,RGB,600.0,609.0,0.3897640190175688,0.2525423462330675,0.9852216748768472
2296,1,Proustite,JPEG,111295.0,RGB,1024.0,768.0,0.7016744825575091,0.3039278062105495,1.3333333333333333
2297,1,Acanthite,JPEG,84561.0,RGB,333.0,620.0,0.7600092692312804,0.3716732741492784,0.5370967741935484
2298,1,Acanthite,JPEG,124498.0,RGB,426.0,620.0,0.7122473741882033,0.3853886502737981,0.6870967741935484
2299,1,Chlorargyrite,JPEG,300365.0,RGB,1000.0,750.0,0.517979586928105,0.2255375459872994,1.3333333333333333
2301,1,Pyrargyrite,JPEG,723959.0,RGB,1024.0,683.0,0.4890689201421783,0.1639899734381454,1.499267935578331
2302,1,Pyrargyrite,JPEG,403165.0,RGB,1024.0,683.0,0.5401991623424628,0.1742557803674604,1.499267935578331
2303,1,Acanthite,JPEG,77896.0,RGB,756.0,567.0,0.5474743258071405,0.2284911644298582,1.3333333333333333
2304,1,Silver,JPEG,63285.0,RGB,640.0,480.0,0.4346044602736928,0.1420418532721134,1.3333333333333333
2311,1,Chlorargyrite,JPEG,339879.0,RGB,500.0,620.0,0.3559638583175206,0.1695616239854533,0.8064516129032258
2312,1,Chlorargyrite,JPEG,124189.0,RGB,265.0,620.0,0.2424724738343298,0.2659865007045076,0.4274193548387097
2314,1,Silver,JPEG,140449.0,RGB,465.0,399.0,0.7494904454896466,0.2822027459697708,1.1654135338345866
2315,1,Proustite,JPEG,192355.0,RGB,351.0,600.0,0.5188369178630616,0.2472595839730642,0.585
2316,1,Proustite,JPEG,199059.0,RGB,371.0,600.0,0.478395239856949,0.2480943871182973,0.6183333333333333
2317,1,Proustite,JPEG,194289.0,RGB,369.0,600.0,0.5034000921054963,0.2697358913526035,0.615
2318,1,Proustite,JPEG,151449.0,RGB,465.0,333.0,0.4474307830917571,0.2369579422078175,1.3963963963963963
2319,1,Pyrargyrite,JPEG,108782.0,RGB,465.0,399.0,0.8119206513014563,0.2965917830799479,1.1654135338345866
2320,1,Pyrargyrite,JPEG,160996.0,RGB,465.0,349.0,0.3150437471719747,0.2092419383858152,1.332378223495702
2321,1,Polybasite,JPEG,310927.0,RGB,1002.0,768.0,0.5215984697272122,0.3748677503555626,1.3046875
2324,1,Proustite,JPEG,66662.0,RGB,461.0,800.0,0.7429079473437965,0.2979274643514017,0.57625
2325,1,Silver,JPEG,249136.0,RGB,641.0,800.0,0.740530979474473,0.3038598306375938,0.80125
2326,1,Silver,JPEG,97217.0,RGB,724.0,702.0,0.5660053869023645,0.2165719525434652,1.0313390313390314
2327,1,Silver,JPEG,96688.0,RGB,651.0,868.0,0.6606370123491644,0.2247698095019018,0.75
2328,1,Silver,JPEG,80783.0,RGB,772.0,659.0,0.5536084585657955,0.1727754551153673,1.1714719271623673
2329,1,Silver,JPEG,96698.0,RGB,738.0,768.0,0.654192675122217,0.1763280500369728,0.9609375
2330,1,Silver,JPEG,95284.0,RGB,673.0,843.0,0.6678466922066069,0.217891437880158,0.7983392645314353
2331,1,Silver,JPEG,93541.0,RGB,697.0,812.0,0.6465099075795164,0.1794568182346657,0.8583743842364532
2332,1,Pearceite,JPEG,237276.0,RGB,1024.0,819.0,0.4117315342269385,0.1380015236971422,1.2503052503052503
2333,1,Silver,JPEG,541464.0,RGB,768.0,1024.0,0.4324721093271291,0.2401258179194123,0.75
2334,1,Silver,JPEG,78620.0,RGB,726.0,545.0,0.4773013657152399,0.1953669491897557,1.3321100917431192
2335,1,Proustite,JPEG,193669.0,RGB,800.0,534.0,0.4462201108907981,0.3030741154552102,1.49812734082397
2336,1,Silver,JPEG,381107.0,RGB,899.0,1024.0,0.642569230313093,0.2688523876291434,0.8779296875
2337,1,Silver,JPEG,87087.0,RGB,640.0,480.0,0.2588915058210784,0.2396169220199561,1.3333333333333333
2338,1,Silver,JPEG,148137.0,RGB,465.0,349.0,0.3066373307187126,0.1912192808893991,1.332378223495702
2339,1,Silver,JPEG,126213.0,RGB,465.0,384.0,0.7889331427015251,0.2719172100224635,1.2109375
2340,1,Silver,JPEG,188779.0,RGB,465.0,349.0,0.4223863730413753,0.1811672180055417,1.332378223495702
2341,1,Silver,JPEG,118714.0,RGB,600.0,800.0,0.2871418382352941,0.3860220093700199,0.75
2342,1,Silver,JPEG,113160.0,RGB,600.0,800.0,0.2915222875816993,0.3923495850532376,0.75
2344,1,Chlorargyrite,JPEG,540618.0,RGB,900.0,750.0,0.6297521045751634,0.25758028945964,1.2
2345,1,Pyrargyrite,JPEG,42624.0,RGB,432.0,324.0,0.3826494795449043,0.2605328386459067,1.3333333333333333
2346,1,Pyrargyrite,JPEG,53733.0,RGB,432.0,324.0,0.2927243874230076,0.2710799512249829,1.3333333333333333
2347,1,Pyrargyrite,JPEG,44247.0,RGB,432.0,324.0,0.4510710291203814,0.2457236526907294,1.3333333333333333
2348,1,Silver,JPEG,79084.0,RGB,473.0,620.0,0.8148976281503532,0.3537142785557822,0.7629032258064516
2349,1,Silver,JPEG,92847.0,RGB,569.0,620.0,0.820600451984184,0.3494833205823681,0.917741935483871
2350,1,Silver,JPEG,75127.0,RGB,465.0,403.0,0.790430845194878,0.1270188755562615,1.1538461538461535
2351,1,Silver,JPEG,609578.0,RGB,706.0,1000.0,0.8740761317558184,0.1916895308768794,0.706
2352,1,Silver,JPEG,244892.0,RGB,587.0,1024.0,0.9108527256196344,0.1942821945097109,0.5732421875
2353,1,Silver,JPEG,34078.0,RGB,402.0,600.0,0.5127024192761683,0.1627809959417281,0.67
2354,1,Silver,JPEG,372207.0,RGB,648.0,1024.0,0.8137530069898328,0.2010987357635321,0.6328125
2355,1,Silver,JPEG,50407.0,RGB,381.0,600.0,0.430843857753075,0.1824185496944431,0.635
2356,1,Proustite,JPEG,30854.0,RGB,365.0,600.0,0.4990156325543916,0.2925714925339187,0.6083333333333333
2357,1,Proustite,JPEG,36627.0,RGB,395.0,600.0,0.5869531231902044,0.288875288266758,0.6583333333333333
2358,1,Stephanite,JPEG,42914.0,RGB,446.0,600.0,0.640782701720449,0.2711172825691838,0.7433333333333333
2359,1,Stephanite,JPEG,38673.0,RGB,433.0,600.0,0.6274222554302707,0.2652420684763369,0.7216666666666667
2360,1,Silver,JPEG,84369.0,RGB,600.0,578.0,0.4918207137526291,0.199414317672708,1.038062283737024
2361,1,Pyrargyrite,JPEG,58872.0,RGB,406.0,600.0,0.5015387810296532,0.2438950875444193,0.6766666666666666
2363,1,Silver,JPEG,53287.0,RGB,432.0,324.0,0.3894228484718074,0.2474273387777453,1.3333333333333333
2364,1,Silver,JPEG,52372.0,RGB,432.0,324.0,0.486710407757067,0.1686968443542969,1.3333333333333333
2365,1,Silver,JPEG,46037.0,RGB,432.0,324.0,0.4602175455230103,0.2022050362223113,1.3333333333333333
2366,1,Chlorargyrite,JPEG,652787.0,RGB,1024.0,682.0,0.4762332056631305,0.2135322529662763,1.501466275659824
2367,1,Silver,JPEG,124076.0,RGB,465.0,399.0,0.2440224322137834,0.2900702818848804,1.1654135338345866
2368,1,Silver,JPEG,118387.0,RGB,465.0,399.0,0.2171296679396149,0.267575880099987,1.1654135338345866
2369,1,Silver,JPEG,184428.0,RGB,465.0,349.0,0.3900533979497458,0.207921134808501,1.332378223495702
2371,1,Silver,JPEG,124217.0,RGB,462.0,638.0,0.7305001225340522,0.2609261028792728,0.7241379310344828
2374,1,Proustite,JPEG,435658.0,RGB,932.0,1024.0,0.8039596843968276,0.3116302497469345,0.91015625
2378,1,Acanthite,JPEG,155577.0,RGB,393.0,591.0,0.7649071248085653,0.2954849737741334,0.6649746192893401
2379,1,Acanthite,JPEG,134871.0,RGB,428.0,591.0,0.748011557517673,0.316375355650455,0.7241962774957699
2381,1,Silver,JPEG,367984.0,RGB,656.0,600.0,0.4695692053244061,0.2634427479914179,1.0933333333333333
2382,1,Proustite,JPEG,71499.0,RGB,547.0,576.0,0.6152472089790618,0.2653045090326753,0.9496527777777778
2384,1,Acanthite,JPEG,488844.0,RGB,878.0,1000.0,0.5960151190316674,0.1763842468542893,0.878
2385,1,Chlorargyrite,JPEG,48607.0,RGB,591.0,394.0,0.4071682718970415,0.1535560064793444,1.5
2386,1,Chlorargyrite,JPEG,56123.0,RGB,591.0,394.0,0.2498614043605882,0.1388139241487786,1.5
2391,1,Proustite,JPEG,265221.0,RGB,1024.0,768.0,0.4911320854635797,0.2588143768761182,1.3333333333333333
2417,1,Acanthite,JPEG,95456.0,RGB,748.0,756.0,0.679032151581171,0.2725830363209028,0.9894179894179894
2423,1,Silver,JPEG,103000.0,RGB,465.0,401.0,0.806981513115798,0.3098697056029042,1.1596009975062345
2424,1,Silver,JPEG,119575.0,RGB,640.0,480.0,0.407189351000817,0.2285828501407333,1.3333333333333333
2425,1,Silver,JPEG,134182.0,RGB,640.0,480.0,0.4138030535130719,0.2594604140409396,1.3333333333333333
2426,1,Silver,JPEG,133760.0,RGB,640.0,480.0,0.3992214818218954,0.2491034058272083,1.3333333333333333
2427,1,Silver,JPEG,454110.0,RGB,1024.0,683.0,0.5473750702010304,0.1188555992749153,1.499267935578331
2429,1,Silver,JPEG,116681.0,RGB,352.0,600.0,0.7132863376411172,0.284246383227379,0.5866666666666667
2430,1,Silver,JPEG,112287.0,RGB,465.0,425.0,0.7603035854696085,0.2262898176555172,1.0941176470588236
2431,1,Silver,JPEG,62267.0,RGB,400.0,282.0,0.8115370602141567,0.1215553147701374,1.4184397163120568
2432,1,Pyrargyrite,JPEG,120826.0,RGB,465.0,414.0,0.7670207098994601,0.337951873775096,1.1231884057971016
2433,1,Acanthite,JPEG,129330.0,RGB,465.0,424.0,0.6758544070904889,0.2275279496978388,1.096698113207547
2436,1,Stephanite,JPEG,264223.0,RGB,592.0,620.0,0.215594720669436,0.2421438492489473,0.9548387096774194
2437,1,Stephanite,JPEG,339926.0,RGB,620.0,608.0,0.2773313338493292,0.2008461402428134,1.019736842105263
2438,1,Pyrargyrite,JPEG,253311.0,RGB,585.0,620.0,0.6787502013763874,0.3894824834751338,0.9435483870967742
2439,1,Pyrargyrite,JPEG,404276.0,RGB,596.0,620.0,0.3864655896998331,0.3256656697503118,0.9612903225806452
2440,1,Pyrargyrite,JPEG,320606.0,RGB,620.0,546.0,0.4830685475182629,0.3365573512011072,1.1355311355311355
2441,1,Silver,JPEG,229710.0,RGB,442.0,1024.0,0.7004394661215729,0.2737333968697821,0.431640625
2442,1,Silver,JPEG,372773.0,RGB,768.0,1005.0,0.7156903493155137,0.2573625892671251,0.764179104477612
2443,1,Stephanite,JPEG,357760.0,RGB,1024.0,768.0,0.4988349166570924,0.2310412707919523,1.3333333333333333
2445,1,Pyrargyrite,JPEG,848802.0,RGB,1024.0,768.0,0.2620305080039828,0.225746849196398,1.3333333333333333
2446,1,Pyrargyrite,JPEG,466072.0,RGB,1024.0,768.0,0.1908804600534875,0.2209956158156542,1.3333333333333333
2448,1,Proustite,JPEG,512835.0,RGB,1024.0,712.0,0.4861408321887394,0.3075346632512368,1.4382022471910112
2449,1,Chlorargyrite,JPEG,345026.0,RGB,490.0,620.0,0.3941456840800836,0.2132649867575916,0.7903225806451613
2450,1,Chlorargyrite,JPEG,197461.0,RGB,620.0,618.0,0.1982277510649316,0.2669986429057516,1.0032362459546926
2451,1,Acanthite,JPEG,119544.0,RGB,394.0,620.0,0.8617969896325977,0.2856098307448663,0.635483870967742
2452,1,Acanthite,JPEG,179434.0,RGB,413.0,620.0,0.7188870102442287,0.3634172632841945,0.6661290322580645
2453,1,Stephanite,JPEG,609019.0,RGB,1024.0,768.0,0.3292711395064212,0.2022145781817401,1.3333333333333333
2455,1,Stephanite,JPEG,459668.0,RGB,1024.0,768.0,0.3326974457385492,0.3102688284314122,1.3333333333333333
2456,1,Chlorargyrite,JPEG,463892.0,RGB,1024.0,768.0,0.2945257947335833,0.3048477331223227,1.3333333333333333
2457,1,Chlorargyrite,JPEG,381387.0,RGB,888.0,566.0,0.91922986174701,0.2381122284344312,1.568904593639576
2458,1,Pyrargyrite,JPEG,491328.0,RGB,1024.0,768.0,0.6409965315675425,0.229946768789771,1.3333333333333333
2460,1,Miargyrite,JPEG,696943.0,RGB,1024.0,768.0,0.6474059759401808,0.2391924113257815,1.3333333333333333
2461,1,Miargyrite,JPEG,167523.0,RGB,1024.0,768.0,0.5325363807428898,0.1977045888304422,1.3333333333333333
2464,1,Proustite,JPEG,532418.0,RGB,1024.0,768.0,0.618169871810215,0.3295003662709855,1.3333333333333333
2466,1,Proustite,JPEG,157921.0,RGB,631.0,380.0,0.9152442189654244,0.2498902572328356,1.6605263157894736
2467,1,Silver,JPEG,158352.0,RGB,465.0,499.0,0.6981334036405091,0.2698719619904894,0.93186372745491
2468,1,Silver,JPEG,121160.0,RGB,465.0,407.0,0.8377374234679738,0.2375029856211368,1.1425061425061425
2469,1,Silver,JPEG,149044.0,RGB,295.0,600.0,0.7994736014179685,0.250987660141543,0.4916666666666666
2472,1,Miargyrite,JPEG,89925.0,RGB,465.0,363.0,0.7972311000290991,0.1884987641697739,1.28099173553719
2473,1,Silver,JPEG,119933.0,RGB,465.0,360.0,0.6576776536181976,0.3272095531959829,1.2916666666666667
2474,1,Silver,JPEG,57731.0,RGB,400.0,210.0,0.885783006535948,0.1848748320321487,1.9047619047619049
2475,1,Silver,JPEG,230299.0,RGB,465.0,529.0,0.4202777229760943,0.275389691764621,0.8790170132325141
2478,1,Silver,JPEG,109110.0,RGB,465.0,375.0,0.8183374685501441,0.273003567883838,1.24
2479,1,Silver,JPEG,114758.0,RGB,465.0,385.0,0.8230858106683534,0.2669704259794739,1.207792207792208
2480,1,Silver,JPEG,65989.0,RGB,465.0,421.0,0.9136803580523468,0.109924878071356,1.1045130641330163
2482,1,Silver,JPEG,185207.0,RGB,800.0,534.0,0.5580193508114857,0.212454443186234,1.49812734082397
2483,1,Acanthite,JPEG,117342.0,RGB,714.0,873.0,0.6447816887013548,0.3114902439702108,0.8178694158075601
2484,1,Acanthite,JPEG,218367.0,RGB,1024.0,768.0,0.2916047688403161,0.2220325195355507,1.3333333333333333
2485,1,Proustite,JPEG,247666.0,RGB,1024.0,768.0,0.2463541367474724,0.2205521379950567,1.3333333333333333
2486,1,Proustite,JPEG,250051.0,RGB,1024.0,768.0,0.2351120144713159,0.20972948484318,1.3333333333333333
2488,1,Proustite,JPEG,160411.0,RGB,465.0,463.0,0.5478163705157857,0.3679239081834605,1.0043196544276458
2489,1,Proustite,JPEG,213809.0,RGB,465.0,452.0,0.3592305381568367,0.2704835557026277,1.0287610619469028
2490,1,Proustite,JPEG,146039.0,RGB,465.0,431.0,0.6750030745027598,0.3344142864068545,1.0788863109048723
2491,1,Proustite,JPEG,161221.0,RGB,465.0,453.0,0.6571028572838139,0.3328827148759939,1.0264900662251657
2492,1,Proustite,JPEG,110131.0,RGB,465.0,295.0,0.6790225452674236,0.3309965243204606,1.576271186440678
2493,1,Proustite,JPEG,99683.0,RGB,1024.0,768.0,0.5883210923936631,0.0847133945583774,1.3333333333333333
2494,1,Proustite,JPEG,200296.0,RGB,1024.0,768.0,0.2268812740550322,0.2233833470652318,1.3333333333333333
2495,1,Proustite,JPEG,168790.0,RGB,1024.0,768.0,0.4246178969838261,0.2166531943522112,1.3333333333333333
2496,1,Proustite,JPEG,167219.0,RGB,1024.0,768.0,0.4047221065346711,0.2139105388894431,1.3333333333333333
2497,1,Proustite,JPEG,106669.0,RGB,1024.0,768.0,0.5198556837692759,0.0737828407013348,1.3333333333333333
2498,1,Proustite,JPEG,172388.0,RGB,1024.0,768.0,0.4510729870765036,0.2158047149525357,1.3333333333333333
2499,1,Proustite,JPEG,207817.0,RGB,1024.0,768.0,0.2549205804961959,0.2509970409455797,1.3333333333333333
2500,1,Proustite,JPEG,260997.0,RGB,1024.0,768.0,0.328127617929496,0.212464611707698,1.3333333333333333
2501,1,Proustite,JPEG,262462.0,RGB,1023.0,768.0,0.255931059088673,0.2244013054027072,1.33203125
2502,1,Proustite,JPEG,249072.0,RGB,1024.0,768.0,0.3413921929652395,0.2156286631754596,1.3333333333333333
2503,1,Silver,JPEG,390405.0,RGB,1024.0,768.0,0.4311382966883041,0.193446979476581,1.3333333333333333
2504,1,Silver,JPEG,377397.0,RGB,1024.0,768.0,0.3771394816878575,0.1883240284942291,1.3333333333333333
2505,1,Silver,JPEG,126970.0,RGB,800.0,534.0,0.3408381067782919,0.2475445852898513,1.49812734082397
2507,1,Silver,JPEG,144369.0,RGB,398.0,706.0,0.5060427812561668,0.1382653583823648,0.5637393767705382
2508,1,Silver,JPEG,58514.0,RGB,465.0,398.0,0.976804918541686,0.1148167527828201,1.1683417085427137
2509,1,Silver,JPEG,58659.0,RGB,465.0,399.0,0.97719436689975,0.1131928790408195,1.1654135338345866
2510,1,Pyrargyrite,JPEG,57822.0,RGB,640.0,480.0,0.5270940180759803,0.1090098152960753,1.3333333333333333
2511,1,Miargyrite,JPEG,55600.0,RGB,640.0,480.0,0.5833135850694444,0.1356808995481198,1.3333333333333333
2512,1,Silver,JPEG,183512.0,RGB,1024.0,768.0,0.4540225658541412,0.2299723531836793,1.3333333333333333
2513,1,Pyrargyrite,JPEG,161952.0,RGB,768.0,1024.0,0.5873161216187319,0.1974591574388858,0.75
